,User-ID,ISBN,Book-Rating,Number of book ratings
3175,8681,0142001740,9,615
3180,16795,0142001740,10,615
3185,21252,0142001740,9,615
3187,22625,0142001740,9,615
3190,29259,0142001740,10,615
3194,32440,0142001740,9,615
3196,35859,0142001740,9,615
3197,36606,0142001740,10,615
3199,37712,0142001740,9,615
3204,46443,0142001740,10,615
3207,51450,0142001740,8,615
3211,55548,0142001740,10,615
3212,56554,0142001740,10,615
3213,60244,0142001740,8,615
3214,60337,0142001740,8,615
3217,66942,0142001740,7,615
3219,69971,0142001740,9,615
3221,73923,0142001740,7,615
3234,86189,0142001740,6,615
3240,89602,0142001740,9,615
3243,92405,0142001740,10,615
3249,96554,0142001740,10,615
3253,106225,0142001740,8,615
3254,108155,0142001740,7,615
3264,121170,0142001740,5,615
3266,124363,0142001740,10,615
3272,129084,0142001740,10,615
3274,133296,0142001740,10,615
3275,135831,0142001740,8,615
3277,136205,0142001740,10,615
3281,141491,0142001740,10,615
3289,146803,0142001740,7,615
3291,148712,0142001740,10,615
3297,157247,0142001740,8,615
3299,163433,0142001740,8,615
3300,163804,0142001740,7,615
3302,168047,0142001740,10,615
3307,172512,0142001740,9,615
3311,176902,0142001740,9,615
3312,178199,0142001740,10,615
3313,178667,0142001740,9,615
3314,182085,0142001740,9,615
3315,182506,0142001740,10,615
3317,184424,0142001740,9,615
3319,187256,0142001740,10,615
3322,193458,0142001740,9,615
3329,201641,0142001740,9,615
3330,203240,0142001740,5,615
3331,204813,0142001740,8,615
3333,206074,0142001740,4,615
3336,210485,0142001740,9,615
3339,218568,0142001740,10,615
3340,220240,0142001740,10,615
3341,221948,0142001740,10,615
3342,223154,0142001740,9,615
3347,228681,0142001740,7,615
3351,230522,0142001740,9,615
3353,234359,0142001740,9,615
3356,235935,0142001740,10,615
3359,238613,0142001740,9,615
3361,240567,0142001740,10,615
3362,242299,0142001740,6,615
3363,243929,0142001740,6,615
3364,243930,0142001740,9,615
3365,244277,0142001740,9,615
3366,244662,0142001740,10,615
3374,255489,0142001740,8,615
3377,259260,0142001740,10,615
3380,263325,0142001740,9,615
3382,264543,0142001740,9,615
3385,266283,0142001740,10,615
3386,266865,0142001740,7,615
3401,206534,015200405X,9,8
3403,246156,015200405X,8,8
3404,277427,0152050167,10,31
3407,38023,0152050167,10,31
3409,113519,0152050167,9,31
3411,132492,0152050167,10,31
3415,210485,0152050167,10,31
3419,265889,0152050167,8,31
3422,275970,0152050167,7,31
3426,172742,0156000024,8,13
3430,277427,0201000822,10,5
3431,28619,0201000822,7,5
3435,28938,0310205719,1,79
3437,40889,0310205719,10,79
3438,41781,0310205719,10,79
3439,55438,0310205719,10,79
3441,59038,0310205719,10,79
3445,93363,0310205719,9,79
3446,104429,0310205719,10,79
3451,150124,0310205719,10,79
3454,169663,0310205719,3,79
3468,256407,0310205719,9,79
3469,257700,0310205719,9,79
3474,159033,0310396514,8,5
3477,98391,0312302487,9,11
3480,142524,0312302487,9,11
3481,221445,0312302487,8,11
3486,17190,0312950934,10,12
3493,265115,0312950934,8,12
3498,56399,0312961006,10,17
3500,110973,0312961006,9,17
3512,196077,0312965966,9,22
3515,269890,0312965966,8,22
3517,6251,0312966091,9,224
3520,7915,0312966091,8,224
3523,11676,0312966091,8,224
3528,25981,0312966091,10,224
3532,35859,0312966091,9,224
3533,37208,0312966091,8,224
3537,43687,0312966091,9,224
3539,51450,0312966091,10,224
3541,60244,0312966091,9,224
3542,62272,0312966091,10,224
3544,69389,0312966091,9,224
3551,84024,0312966091,9,224
3557,100846,0312966091,8,224
3561,104636,0312966091,9,224
3562,104665,0312966091,6,224
3565,110934,0312966091,9,224
3573,131046,0312966091,8,224
3575,135045,0312966091,9,224
3577,136348,0312966091,6,224
3578,136382,0312966091,8,224
3583,144531,0312966091,9,224
3587,147686,0312966091,9,224
3593,158295,0312966091,7,224
3594,159732,0312966091,9,224
3595,161752,0312966091,7,224
3596,162639,0312966091,10,224
3603,173415,0312966091,5,224
3607,179718,0312966091,9,224
3611,187065,0312966091,7,224
3621,208147,0312966091,10,224
3622,210959,0312966091,8,224
3627,218568,0312966091,9,224
3628,221445,0312966091,8,224
3630,226879,0312966091,8,224
3633,228789,0312966091,7,224
3639,241980,0312966091,10,224
3642,245410,0312966091,7,224
3643,247447,0312966091,9,224
3644,256167,0312966091,9,224
3645,258534,0312966091,10,224
3646,259378,0312966091,8,224
3649,266807,0312966091,7,224
3651,271448,0312966091,9,224
3655,8067,031298328X,10,153
3656,8284,031298328X,10,153
3659,19842,031298328X,9,153
3665,37208,031298328X,8,153
3668,46909,031298328X,9,153
3676,60707,031298328X,8,153
3682,81682,031298328X,6,153
3684,89307,031298328X,8,153
3685,98391,031298328X,9,153
3686,98723,031298328X,7,153
3688,98787,031298328X,7,153
3693,107784,031298328X,5,153
3694,114988,031298328X,1,153
3695,115002,031298328X,7,153
3702,130570,031298328X,4,153
3709,145449,031298328X,5,153
3712,156467,031298328X,10,153
3717,167471,031298328X,8,153
3731,206074,031298328X,8,153
3733,213150,031298328X,5,153
3735,221445,031298328X,4,153
3741,235935,031298328X,9,153
3742,236757,031298328X,1,153
3744,241980,031298328X,9,153
3747,250925,031298328X,7,153
3758,49889,0316037451,9,34
3764,132836,0316037451,10,34
3768,157273,0316037451,7,34
3771,201684,0316037451,3,34
3776,3363,0316096199,10,301
3777,4017,0316096199,10,301
3782,7346,0316096199,8,301
3783,11676,0316096199,10,301
3784,12538,0316096199,8,301
3796,34300,0316096199,8,301
3799,36609,0316096199,9,301
3803,43246,0316096199,9,301
3804,43842,0316096199,10,301
3809,53456,0316096199,6,301
3812,60337,0316096199,9,301
3816,73923,0316096199,9,301
3822,81492,0316096199,9,301
3824,89014,0316096199,10,301
3825,91113,0316096199,9,301
3827,95359,0316096199,9,301
3829,97874,0316096199,5,301
3830,98787,0316096199,8,301
3833,104665,0316096199,9,301
3834,105108,0316096199,10,301
3835,105979,0316096199,10,301
3836,107784,0316096199,4,301
3844,114544,0316096199,5,301
3858,138441,0316096199,9,301
3868,150979,0316096199,9,301
3869,151107,0316096199,5,301
3874,164027,0316096199,5,301
3876,170184,0316096199,7,301
3881,181687,0316096199,10,301
3885,189666,0316096199,8,301
3888,196466,0316096199,9,301
3891,205383,0316096199,9,301
3894,207782,0316096199,8,301
3895,210485,0316096199,9,301
3897,219546,0316096199,9,301
3898,224138,0316096199,10,301
3899,224809,0316096199,10,301
3900,225763,0316096199,6,301
3902,227447,0316096199,10,301
3903,235282,0316096199,8,301
3907,238864,0316096199,8,301
3911,244736,0316096199,9,301
3912,246311,0316096199,9,301
3914,251844,0316096199,8,301
3916,259035,0316096199,9,301
3917,260183,0316096199,9,301
3919,261829,0316096199,8,301
3924,270554,0316096199,9,301
3926,271705,0316096199,7,301
3930,7158,0316168688,8,114
3931,11676,0316168688,9,114
3933,16795,0316168688,10,114
3935,31315,0316168688,9,114
3940,43246,0316168688,10,114
3944,69389,0316168688,8,114
3949,88793,0316168688,10,114
3950,98391,0316168688,8,114
3958,127359,0316168688,8,114
3960,135045,0316168688,9,114
3965,150979,0316168688,8,114
3966,153054,0316168688,10,114
3970,162052,0316168688,8,114
3971,168064,0316168688,10,114
3972,187145,0316168688,8,114
3976,198046,0316168688,7,114
3977,204813,0316168688,9,114
3985,223787,0316168688,10,114
3986,224349,0316168688,8,114
3989,237748,0316168688,7,114
4005,14387,0316284955,8,356
4006,16634,0316284955,8,356
4008,21014,0316284955,7,356
4010,23680,0316284955,5,356
4013,27472,0316284955,7,356
4017,42718,0316284955,10,356
4019,45557,0316284955,9,356
4024,60244,0316284955,8,356
4027,65258,0316284955,9,356
4028,68185,0316284955,5,356
4045,95359,0316284955,6,356
4048,104113,0316284955,9,356
4049,104636,0316284955,8,356
4052,105517,0316284955,7,356
4054,106225,0316284955,8,356
4061,114544,0316284955,8,356
4066,126604,0316284955,9,356
4072,136010,0316284955,8,356
4073,140358,0316284955,5,356
4074,141444,0316284955,8,356
4076,143968,0316284955,10,356
4077,145449,0316284955,7,356
4078,146803,0316284955,8,356
4082,153662,0316284955,9,356
4084,165308,0316284955,8,356
4086,173415,0316284955,8,356
4087,174326,0316284955,9,356
4089,177090,0316284955,8,356
4094,187256,0316284955,9,356
4097,196077,0316284955,9,356
4101,203240,0316284955,5,356
4110,225763,0316284955,5,356
4112,227705,0316284955,8,356
4113,229551,0316284955,10,356
4115,233711,0316284955,7,356
4117,236058,0316284955,9,356
4137,260897,0316284955,6,356
4140,266283,0316284955,9,356
4141,266865,0316284955,9,356
4146,2977,0316569321,7,265
4149,6251,0316569321,8,265
4152,8253,0316569321,10,265
4153,8454,0316569321,6,265
4155,11676,0316569321,10,265
4159,16795,0316569321,9,265
4160,18067,0316569321,6,265
4163,21014,0316569321,8,265
4166,29526,0316569321,10,265
4168,30487,0316569321,7,265
4170,31846,0316569321,8,265
4180,46398,0316569321,8,265
4187,69389,0316569321,9,265
4188,70415,0316569321,6,265
4190,76151,0316569321,10,265
4191,76483,0316569321,9,265
4192,76942,0316569321,6,265
4198,98904,0316569321,7,265
4202,110973,0316569321,9,265
4206,115003,0316569321,8,265
4207,115435,0316569321,8,265
4209,132375,0316569321,5,265
4210,133747,0316569321,7,265
4211,138844,0316569321,7,265
4219,160819,0316569321,10,265
4220,161974,0316569321,8,265
4221,162052,0316569321,10,265
4222,162311,0316569321,9,265
4225,182993,0316569321,10,265
4228,189334,0316569321,9,265
4229,193458,0316569321,8,265
4235,208671,0316569321,7,265
4238,218552,0316569321,5,265
4243,225763,0316569321,5,265
4247,238699,0316569321,9,265
4248,240567,0316569321,8,265
4250,243930,0316569321,7,265
4254,248477,0316569321,9,265
4256,258938,0316569321,7,265
4259,270554,0316569321,9,265
4260,271448,0316569321,9,265
4267,25981,0316602051,5,113
4273,53220,0316602051,8,113
4275,55892,0316602051,8,113
4276,56554,0316602051,10,113
4278,76151,0316602051,10,113
4280,98391,0316602051,9,113
4286,119575,0316602051,5,113
4288,127359,0316602051,6,113
4291,135265,0316602051,9,113
4293,143175,0316602051,9,113
4301,162738,0316602051,7,113
4305,187256,0316602051,9,113
4311,224349,0316602051,8,113
4317,246776,0316602051,8,113
4318,251843,0316602051,8,113
4320,277427,0316776963,8,340
4324,6575,0316776963,8,340
4326,10314,0316776963,7,340
4327,11676,0316776963,8,340
4345,43910,0316776963,7,340
4347,49460,0316776963,9,340
4348,56447,0316776963,7,340
4349,56959,0316776963,10,340
4351,59971,0316776963,7,340
4356,69378,0316776963,9,340
4360,78834,0316776963,10,340
4361,80683,0316776963,10,340
4362,82407,0316776963,8,340
4367,88793,0316776963,9,340
4369,89602,0316776963,8,340
4372,94347,0316776963,6,340
4373,95932,0316776963,8,340
4376,98758,0316776963,8,340
4377,98787,0316776963,9,340
4382,111174,0316776963,10,340
4390,118533,0316776963,10,340
4392,121170,0316776963,8,340
4393,123460,0316776963,7,340
4394,123981,0316776963,10,340
4396,125287,0316776963,10,340
4403,139387,0316776963,10,340
4409,146348,0316776963,10,340
4410,147451,0316776963,7,340
4426,174726,0316776963,9,340
4428,181687,0316776963,5,340
4433,193499,0316776963,9,340
4442,213126,0316776963,8,340
4446,218568,0316776963,9,340
4447,220688,0316776963,10,340
4449,222716,0316776963,7,340
4452,227836,0316776963,10,340
4454,229741,0316776963,9,340
4455,232959,0316776963,8,340
4457,235282,0316776963,8,340
4459,239584,0316776963,9,340
4460,242083,0316776963,7,340
4461,244277,0316776963,6,340
4464,248477,0316776963,9,340
4466,261829,0316776963,1,340
4468,264321,0316776963,6,340
4470,268622,0316776963,7,340
4471,270713,0316776963,7,340
4474,1903,0316777730,10,124
4480,43910,0316777730,9,124
4481,49422,0316777730,8,124
4482,49460,0316777730,9,124
4485,78834,0316777730,6,124
4486,88793,0316777730,9,124
4491,114988,0316777730,7,124
4492,115435,0316777730,9,124
4495,135149,0316777730,7,124
4497,142121,0316777730,7,124
4498,146348,0316777730,10,124
4501,173679,0316777730,10,124
4504,220688,0316777730,10,124
4507,229741,0316777730,8,124
4509,235282,0316777730,9,124
4512,242083,0316777730,7,124
4513,244171,0316777730,9,124
4518,260183,0316777730,7,124
4521,138073,0330234471,9,5
4522,227276,0330234471,6,5
4523,277427,033031582,8,21
4527,91203,033031582,7,21
4528,98787,033031582,7,21
4530,149690,033031582,8,21
4533,218552,033031582,4,21
4536,11676,0345285859,9,23
4538,49460,0345285859,7,23
4539,93179,0345285859,9,23
4547,235105,0345285859,7,23
4549,250184,0345285859,9,23
4561,102647,0345311396,6,56
4572,177690,0345311396,6,56
4579,217318,0345311396,5,56
4582,225986,0345311396,9,56
4591,7346,0345327772,8,21
4592,30735,0345327772,9,21
4593,49109,0345327772,8,21
4607,65258,0345331966,7,8
4609,123094,0345331966,9,8
4610,226879,0345331966,10,8
4611,257204,0345331966,10,8
4619,17859,0345334019,8,60
4635,158295,0345334019,7,60
4638,166123,0345334019,8,60
4645,217318,0345334019,5,60
4648,226482,0345334019,6,60
4663,16966,0345338545,7,34
4665,44893,0345338545,9,34
4666,60244,0345338545,9,34
4667,83671,0345338545,9,34
4668,88652,0345338545,10,34
4669,95932,0345338545,9,34
4682,22625,0345339681,10,281
4687,31556,0345339681,9,281
4691,40889,0345339681,10,281
4697,54898,0345339681,10,281
4700,60244,0345339681,10,281
4701,61147,0345339681,10,281
4702,63956,0345339681,10,281
4703,65258,0345339681,10,281
4705,73394,0345339681,10,281
4706,76223,0345339681,9,281
4707,76818,0345339681,10,281
4708,81848,0345339681,9,281
4710,87555,0345339681,7,281
4711,88122,0345339681,10,281
4712,88733,0345339681,9,281
4717,100459,0345339681,8,281
4720,110934,0345339681,10,281
4722,113955,0345339681,3,281
4723,119364,0345339681,10,281
4728,135360,0345339681,9,281
4730,137336,0345339681,5,281
4731,138995,0345339681,10,281
4732,140358,0345339681,5,281
4733,141444,0345339681,8,281
4734,148744,0345339681,8,281
4735,150124,0345339681,10,281
4737,152645,0345339681,4,281
4740,159506,0345339681,9,281
4742,164926,0345339681,9,281
4743,166123,0345339681,10,281
4745,170513,0345339681,10,281
4747,184279,0345339681,7,281
4750,189835,0345339681,5,281
4752,196160,0345339681,9,281
4755,201526,0345339681,9,281
4758,207246,0345339681,10,281
4759,208141,0345339681,9,281
4760,208568,0345339681,8,281
4761,210485,0345339681,9,281
4769,228021,0345339681,10,281
4770,230496,0345339681,10,281
4772,233911,0345339681,10,281
4777,247429,0345339681,10,281
4778,249862,0345339681,10,281
4781,258152,0345339681,9,281
4782,259380,0345339681,10,281
4784,266226,0345339681,5,281
4785,268300,0345339681,8,281
4787,274061,0345339681,10,281
4789,30735,0345347226,9,25
4792,83287,0345347226,9,25
4795,123981,0345347226,9,25
4797,166123,0345347226,8,25
4799,207825,0345347226,9,25
4800,239594,0345347226,8,25
4806,7346,0345361792,9,412
4807,9856,0345361792,10,412
4808,11676,0345361792,10,412
4811,14387,0345361792,9,412
4813,16155,0345361792,8,412
4818,23872,0345361792,6,412
4819,23902,0345361792,10,412
4820,24433,0345361792,9,412
4826,34588,0345361792,10,412
4837,43842,0345361792,10,412
4838,46398,0345361792,10,412
4840,51094,0345361792,7,412
4845,56399,0345361792,9,412
4850,64436,0345361792,8,412
4851,68156,0345361792,8,412
4854,69684,0345361792,9,412
4858,77480,0345361792,8,412
4866,89602,0345361792,8,412
4867,91113,0345361792,10,412
4869,95359,0345361792,10,412
4871,97874,0345361792,10,412
4874,101876,0345361792,10,412
4875,102647,0345361792,7,412
4876,105517,0345361792,10,412
4877,105979,0345361792,8,412
4880,110912,0345361792,10,412
4881,110934,0345361792,10,412
4897,133571,0345361792,8,412
4900,139387,0345361792,9,412
4901,142121,0345361792,10,412
4902,142524,0345361792,10,412
4906,151608,0345361792,10,412
4920,182442,0345361792,10,412
4926,193458,0345361792,10,412
4931,204864,0345361792,9,412
4935,212923,0345361792,10,412
4938,218608,0345361792,9,412
4940,220597,0345361792,5,412
4944,223644,0345361792,5,412
4950,232131,0345361792,9,412
4956,239584,0345361792,10,412
4957,239594,0345361792,8,412
4961,245295,0345361792,5,412
4964,247129,0345361792,8,412
4966,250962,0345361792,6,412
4967,252820,0345361792,8,412
4968,255489,0345361792,8,412
4971,259118,0345361792,10,412
4979,270554,0345361792,7,412
4981,271195,0345361792,8,412
4993,31040,0345404769,8,94
4995,32440,0345404769,9,94
4999,51350,0345404769,10,94
5000,55490,0345404769,5,94
5009,95359,0345404769,6,94
5010,102647,0345404769,6,94
5028,193898,0345404769,9,94
5034,217318,0345404769,5,94
5058,95359,0345404777,7,75
5064,140358,0345404777,5,75
5075,196738,0345404777,9,75
5079,217318,0345404777,5,75
5083,236955,0345404777,6,75
5094,11676,0345404785,8,61
5097,20060,0345404785,6,61
5107,92810,0345404785,7,61
5124,193898,0345404785,9,61
5129,217318,0345404785,5,61
5142,144531,0345408039,9,19
5143,156214,0345408039,8,19
5150,11676,0345412214,8,52
5153,29259,0345412214,9,52
5172,213316,0345412214,9,52
5181,277427,0345413903,10,179
5185,25409,0345413903,8,179
5186,25601,0345413903,6,179
5188,31391,0345413903,4,179
5193,38273,0345413903,10,179
5194,46909,0345413903,8,179
5200,65584,0345413903,7,179
5202,78973,0345413903,8,179
5204,83287,0345413903,10,179
5208,98686,0345413903,10,179
5209,102275,0345413903,7,179
5216,128085,0345413903,8,179
5228,173415,0345413903,10,179
5234,193499,0345413903,5,179
5236,197364,0345413903,9,179
5238,204864,0345413903,9,179
5244,224340,0345413903,8,179
5258,258534,0345413903,9,179
5259,261829,0345413903,8,179
5265,274004,0345413903,8,179
5266,274308,0345413903,7,179
5268,38023,0345419707,10,5
5272,6543,0345436911,8,115
5273,8253,0345436911,8,115
5283,37712,0345436911,8,115
5285,51742,0345436911,5,115
5286,53392,0345436911,9,115
5288,67547,0345436911,4,115
5289,77809,0345436911,5,115
5292,110214,0345436911,7,115
5294,114988,0345436911,7,115
5295,128085,0345436911,9,115
5297,135149,0345436911,8,115
5298,140000,0345436911,5,115
5299,141493,0345436911,9,115
5309,158254,0345436911,9,115
5311,174216,0345436911,9,115
5312,174304,0345436911,7,115
5314,187145,0345436911,8,115
5318,219546,0345436911,6,115
5319,224764,0345436911,8,115
5321,239584,0345436911,8,115
5326,269439,0345436911,10,115
5327,271705,0345436911,8,115
5328,274004,0345436911,9,115
5329,274808,0345436911,8,115
5331,276680,0345436911,8,115
5334,116599,0373029519,9,8
5342,197659,0373263694,7,5
5351,11676,0373484232,10,87
5352,13552,0373484232,8,87
5353,16721,0373484232,5,87
5366,114368,0373484232,10,87
5371,123883,0373484232,5,87
5372,124487,0373484232,9,87
5375,132173,0373484232,9,87
5383,182746,0373484232,10,87
5385,196106,0373484232,9,87
5392,220597,0373484232,7,87
5406,264637,0373484232,7,87
5407,273113,0373484232,5,87
5410,11676,0374199698,9,109
5415,32440,0374199698,8,109
5420,38281,0374199698,9,109
5421,39467,0374199698,10,109
5424,50225,0374199698,8,109
5425,57725,0374199698,9,109
5430,67663,0374199698,4,109
5431,69078,0374199698,9,109
5434,88693,0374199698,8,109
5435,91113,0374199698,9,109
5439,101305,0374199698,8,109
5440,108005,0374199698,10,109
5442,111174,0374199698,8,109
